,Unnamed: 0,gene_id_x,gene_name,gene_type,gene_id_y,entrez_id,chromosome,strand,number_of_transcripts,median_transcriptome_length,median_genome_length,median_number_of_exons,median_gene_start,median_gene_end
52390,52390,ENSG00000054611,TBC1D22A,protein_coding,25522.0,25771.0,22,+,1.0,3780.0,412824.0,13.0,47158518.0,47571342.0
52391,52391,ENSG00000184277,TM2D3,protein_coding,56014.0,80213.0,15,-,2.0,1362.0,10545.0,6.0,102182049.0,102192594.0
52395,52395,ENSG00000115457,IGFBP2,protein_coding,3465.0,3485.0,2,+,1.0,1425.0,31031.0,4.0,217498127.0,217529158.0
52400,52400,ENSG00000171056,SOX7,protein_coding,57837.0,83595.0,8,-,1.0,3214.0,6744.0,2.0,10581278.0,10588022.0
52401,52401,ENSG00000285438,SOX7,protein_coding,57837.0,83595.0,8,-,1.0,3214.0,6744.0,2.0,10581278.0,10588022.0
52405,52405,ENSG00000183569,SERHL2,protein_coding,90093.0,253190.0,22,+,1.0,1362.0,20463.0,12.0,42949925.0,42970388.0
52407,52407,ENSG00000100347,SAMM50,protein_coding,25562.0,25813.0,22,+,1.0,1741.0,41151.0,15.0,44351261.0,44392412.0
52409,52409,ENSG00000176105,YES1,protein_coding,7482.0,7525.0,18,-,1.0,4673.0,90735.0,12.0,721592.0,812327.0
52413,52413,ENSG00000106144,CASP2,protein_coding,831.0,835.0,7,+,2.0,4008.0,19383.0,10.0,142985402.0,143004785.0
52414,52414,ENSG00000225921,NOL7,protein_coding,30887.0,51406.0,6,+,1.0,866.0,5568.0,8.0,13615559.0,13621127.0
52415,52415,ENSG00000165572,KBTBD6,protein_coding,59817.0,89890.0,13,-,1.0,5227.0,5227.0,1.0,41701709.0,41706936.0
52417,52417,ENSG00000180509,KCNE1,protein_coding,3728.0,3753.0,21,-,4.0,3248.0,12914.0,3.0,35818988.0,35831902.0
52420,52420,ENSG00000163607,GTPBP8,protein_coding,28819.0,29083.0,3,+,2.0,1302.0,10421.0,6.0,112709800.0,112720221.0
52425,52425,ENSG00000069956,MAPK6,protein_coding,5565.0,5597.0,15,+,1.0,4219.0,47051.0,6.0,52311411.0,52358462.0
52432,52432,ENSG00000158290,CUL4B,protein_coding,8389.0,8450.0,X,-,2.0,5244.0,43804.0,21.0,119658446.0,119702250.0
52439,52439,ENSG00000198399,ITSN2,protein_coding,30108.0,50618.0,2,-,3.0,5992.0,157662.0,39.0,24425735.0,24583397.0
52446,52446,ENSG00000152518,ZFP36L2,protein_coding,674.0,678.0,2,-,1.0,3691.0,4204.0,2.0,43449541.0,43453745.0
52447,52447,ENSG00000088325,TPX2,protein_coding,22729.0,22974.0,20,+,1.0,3644.0,62699.0,18.0,30326904.0,30389603.0
52448,52448,ENSG00000163092,XIRP2,protein_coding,79373.0,129446.0,2,+,5.0,3382.0,371264.0,10.0,167744997.0,168116261.0
52451,52451,ENSG00000176208,ATAD5,protein_coding,55717.0,79915.0,17,+,1.0,6219.0,63272.0,23.0,29159023.0,29222295.0
52456,52456,ENSG00000100307,CBX7,protein_coding,23247.0,23492.0,22,-,1.0,3956.0,21759.0,6.0,39526779.0,39548538.0
52458,52458,ENSG00000106261,ZKSCAN1,protein_coding,7543.0,7586.0,7,+,1.0,5488.0,22184.0,6.0,99613219.0,99635403.0
52459,52459,ENSG00000217236,SP9,protein_coding,1002753.0,100131390.0,2,+,1.0,1453.0,2447.0,2.0,175199821.0,175202268.0
52461,52461,ENSG00000124785,NRN1,protein_coding,30780.0,51299.0,6,-,1.0,2053.0,9400.0,3.0,5998233.0,6007633.0
52462,52462,ENSG00000136492,BRIP1,protein_coding,58206.0,83990.0,17,-,1.0,8146.0,184373.0,20.0,59756547.0,59940920.0
52466,52466,ENSG00000134758,RNF138,protein_coding,30925.0,51444.0,18,+,3.0,3276.0,38955.0,7.0,29672569.0,29711524.0
52467,52467,ENSG00000178385,PLEKHM3,protein_coding,123258.0,389072.0,2,-,1.0,9799.0,204272.0,8.0,208686012.0,208890284.0
52468,52468,ENSG00000285005,PLEKHM3,protein_coding,123258.0,389072.0,2,-,1.0,9799.0,204272.0,8.0,208686012.0,208890284.0
52469,52469,ENSG00000163703,CRELD1,protein_coding,54827.0,78987.0,3,+,3.0,2378.0,11572.0,11.0,9975525.0,9987097.0
52472,52472,ENSG00000261461,UBE2MP1,processed_pseudogene,8920.0,9040.0,16,-,1.0,960.0,960.0,1.0,34403802.0,34404762.0
52480,52480,ENSG00000138722,MMRN1,protein_coding,22671.0,22915.0,4,+,1.0,4961.0,59728.0,8.0,90816052.0,90875780.0
52481,52481,ENSG00000178403,NEUROG2,protein_coding,40609.0,63973.0,4,-,1.0,2285.0,2656.0,2.0,113434672.0,113437328.0
52483,52483,ENSG00000161996,WDR90,protein_coding,83472.0,197335.0,16,+,1.0,5500.0,18466.0,41.0,699363.0,717829.0
52488,52488,ENSG00000125812,GZF1,protein_coding,41013.0,64412.0,20,+,1.0,4736.0,8662.0,5.0,23345021.0,23353683.0
52490,52490,ENSG00000128309,MPST,protein_coding,4331.0,4357.0,22,+,4.0,1474.0,10161.0,4.0,37415702.0,37425863.0
52491,52491,ENSG00000163993,S100P,protein_coding,6253.0,6286.0,4,+,1.0,508.0,3331.0,2.0,6695566.0,6698897.0
52496,52496,ENSG00000126549,STATH,protein_coding,6739.0,6779.0,4,+,2.0,580.0,6525.0,6.0,70861648.0,70868173.0
52497,52497,ENSG00000282891,STATH,protein_coding,6739.0,6779.0,4,+,2.0,580.0,6525.0,6.0,70861648.0,70868173.0
52507,52507,ENSG00000178919,FOXE1,protein_coding,2288.0,2304.0,9,+,1.0,3460.0,3460.0,1.0,100615537.0,100618997.0
52508,52508,ENSG00000079101,CLUL1,protein_coding,26843.0,27098.0,18,+,2.0,1892.0,43444.0,9.0,606849.0,650293.0
52510,52510,ENSG00000163251,FZD5,protein_coding,7809.0,7855.0,2,-,1.0,6562.0,6833.0,2.0,208627310.0,208634143.0
52512,52512,ENSG00000125834,STK35,protein_coding,80214.0,140901.0,20,+,1.0,6407.0,46670.0,4.0,2082528.0,2129198.0
52515,52515,ENSG00000142655,PEX14,protein_coding,5163.0,5195.0,1,+,1.0,1917.0,155812.0,9.0,10535003.0,10690815.0
52516,52516,ENSG00000100031,GGT1,protein_coding,2662.0,2678.0,22,+,4.0,2353.0,25820.0,16.0,24999152.0,25024972.0
52521,52521,ENSG00000184343,SRPK3,protein_coding,26323.0,26576.0,X,+,3.0,1984.0,4731.0,15.0,153046456.0,153051187.0
52530,52530,ENSG00000187672,ERC2,protein_coding,25808.0,26059.0,3,-,1.0,6115.0,960055.0,17.0,55542336.0,56502391.0
52533,52533,ENSG00000186529,CYP4F3,protein_coding,4026.0,4051.0,19,+,3.0,2975.0,19863.0,13.0,15751707.0,15771570.0
52539,52539,ENSG00000108963,DPH1,protein_coding,1789.0,1801.0,17,+,1.0,2182.0,13294.0,13.0,1933431.0,1946725.0
52542,52542,ENSG00000113100,CDH9,protein_coding,1002.0,1007.0,5,-,1.0,3063.0,157980.0,12.0,26880709.0,27038689.0
52543,52543,ENSG00000125144,MT1G,protein_coding,4469.0,4495.0,16,-,1.0,393.0,1324.0,3.0,56700653.0,56701977.0
52547,52547,ENSG00000125798,FOXA2,protein_coding,3150.0,3170.0,20,-,2.0,2414.0,3959.0,2.0,22561642.0,22565601.0
52549,52549,ENSG00000113318,MSH3,protein_coding,4411.0,4437.0,5,+,1.0,4596.0,222340.0,24.0,79950294.0,80172634.0
52551,52551,ENSG00000123213,NLN,protein_coding,36759.0,57486.0,5,+,1.0,8648.0,107088.0,13.0,65018023.0,65125111.0
52553,52553,ENSG00000146950,SHROOM2,protein_coding,354.0,357.0,X,+,1.0,7435.0,162985.0,10.0,9754496.0,9917481.0
52554,52554,ENSG00000041802,LSG1,protein_coding,34630.0,55341.0,3,-,1.0,3558.0,31689.0,14.0,194361517.0,194393206.0
52555,52555,ENSG00000025770,NCAPH2,protein_coding,29516.0,29781.0,22,+,3.0,3325.0,16564.0,20.0,50946645.0,50963209.0
52556,52556,ENSG00000115738,ID2,protein_coding,3378.0,3398.0,2,+,1.0,1361.0,2470.0,3.0,8822113.0,8824583.0
52562,52562,ENSG00000082438,COBLL1,protein_coding,22593.0,22837.0,2,-,1.0,4907.0,156670.0,14.0,165541258.0,165697928.0
52569,52569,ENSG00000130856,ZNF236,protein_coding,7732.0,7776.0,18,+,1.0,8092.0,146566.0,31.0,74536116.0,74682682.0
52572,52572,ENSG00000182923,CEP63,protein_coding,56055.0,80254.0,3,+,4.0,5296.0,79134.0,12.0,134204736.0,134283870.0
52573,52573,ENSG00000080345,RIF1,protein_coding,34472.0,55183.0,2,+,4.0,9780.0,67462.0,35.0,152266398.0,152333860.0
52575,52575,ENSG00000114554,PLXNA1,protein_coding,5329.0,5361.0,3,+,1.0,9035.0,48798.0,31.0,126707437.0,126756235.0
52579,52579,ENSG00000101224,CDC25B,protein_coding,989.0,994.0,20,+,3.0,3616.0,10360.0,16.0,3776401.0,3786761.0
52580,52580,ENSG00000160870,CYP3A7,protein_coding,1539.0,1551.0,7,-,1.0,2065.0,30159.0,13.0,99302660.0,99332819.0
52584,52584,ENSG00000185825,BCAP31,protein_coding,9989.0,10134.0,X,-,4.0,1520.0,23763.0,8.0,152965947.0,152989710.0
52586,52586,ENSG00000146733,PSPH,protein_coding,5691.0,5723.0,7,-,1.0,2110.0,40524.0,8.0,56078744.0,56119268.0
52588,52588,ENSG00000173548,SNX33,protein_coding,90411.0,257364.0,15,+,1.0,3231.0,9620.0,2.0,75941348.0,75950968.0
52589,52589,ENSG00000175229,GAL3ST3,protein_coding,59732.0,89792.0,11,-,1.0,3317.0,8415.0,3.0,65808236.0,65816651.0
52592,52592,ENSG00000205364,MT1M,protein_coding,4473.0,4499.0,16,+,1.0,437.0,1364.0,3.0,56666534.0,56667898.0
52594,52594,ENSG00000277571,ELANE,protein_coding,1976.0,1991.0,19,+,1.0,919.0,3955.0,5.0,852291.0,856246.0
52595,52595,ENSG00000197561,ELANE,protein_coding,1976.0,1991.0,19,+,1.0,919.0,3955.0,5.0,852291.0,856246.0
52596,52596,ENSG00000140829,DHX38,protein_coding,9641.0,9785.0,16,+,1.0,4427.0,19196.0,27.0,72127615.0,72146811.0
52597,52597,ENSG00000255346,NOX5,protein_coding,55212.0,79400.0,15,+,5.0,2831.0,126637.0,16.0,69222864.0,69349501.0
52598,52598,ENSG00000140830,TXNL4B,protein_coding,34246.0,54957.0,16,-,3.0,2488.0,9012.0,4.0,72118756.0,72127768.0
52600,52600,ENSG00000167193,CRK,protein_coding,1389.0,1398.0,17,-,2.0,2309.0,34086.0,3.0,1325458.0,1359544.0
52601,52601,ENSG00000163938,GNL3,protein_coding,26102.0,26354.0,3,+,3.0,2027.0,8574.0,15.0,52719936.0,52728510.0
52603,52603,ENSG00000055950,MRPL43,protein_coding,58746.0,84545.0,10,-,4.0,950.0,6138.0,5.0,102741134.0,102747272.0
52609,52609,ENSG00000221840,OR4A5,protein_coding,57028.0,81318.0,11,-,1.0,1070.0,1070.0,1.0,51411378.0,51412448.0
52611,52611,ENSG00000273594,EEF1D,protein_coding,1923.0,1936.0,8,-,7.0,1443.0,17978.0,8.0,144661867.0,144679845.0
52612,52612,ENSG00000104529,EEF1D,protein_coding,1923.0,1936.0,8,-,7.0,1443.0,17978.0,8.0,144661867.0,144679845.0
52614,52614,ENSG00000105641,SLC5A5,protein_coding,6492.0,6528.0,19,+,1.0,3561.0,23201.0,15.0,17982782.0,18005983.0
52615,52615,ENSG00000136710,CCDC115,protein_coding,58527.0,84317.0,2,-,1.0,1639.0,4106.0,5.0,131095816.0,131099922.0
52630,52630,ENSG00000197565,COL4A6,protein_coding,1279.0,1288.0,X,-,2.0,6590.0,283344.0,45.0,107398837.0,107682181.0
52633,52633,ENSG00000160214,RRP1,protein_coding,8502.0,8568.0,21,+,1.0,1794.0,14565.0,13.0,45209418.0,45223983.0
52636,52636,ENSG00000177398,UMODL1,protein_coding,59706.0,89766.0,21,+,4.0,5138.0,75858.0,22.0,43487247.0,43563105.0
52645,52645,ENSG00000102125,TAZ,protein_coding,6861.0,6901.0,X,+,5.0,1851.0,10186.0,10.0,153639877.0,153650063.0
52651,52651,ENSG00000169992,NLGN2,protein_coding,36828.0,57555.0,17,+,1.0,4635.0,11677.0,7.0,7311502.0,7323179.0
52652,52652,ENSG00000283859,NLGN2,protein_coding,36828.0,57555.0,17,+,1.0,4635.0,11677.0,7.0,7311502.0,7323179.0
52653,52653,ENSG00000151364,KCTD14,protein_coding,41830.0,65987.0,11,-,1.0,1669.0,7559.0,2.0,77726761.0,77734320.0
52655,52655,ENSG00000281573,PRAMEF9,protein_coding,110041.0,343070.0,1,+,2.0,1859.0,7015.0,4.0,13531574.0,13538590.0
52656,52656,ENSG00000204505,PRAMEF9,protein_coding,110041.0,343070.0,1,+,2.0,1859.0,7015.0,4.0,13531574.0,13538590.0
52657,52657,ENSG00000282298,PRAMEF9,protein_coding,110041.0,343070.0,1,+,2.0,1859.0,7015.0,4.0,13531574.0,13538590.0
52658,52658,ENSG00000283139,PRAMEF9,protein_coding,110041.0,343070.0,1,+,2.0,1859.0,7015.0,4.0,13531574.0,13538590.0
52659,52659,ENSG00000175691,ZNF77,protein_coding,37306.0,58492.0,19,-,1.0,2036.0,11753.0,4.0,2933216.0,2944969.0
52661,52661,ENSG00000241476,SSX2,protein_coding,6717.0,6757.0,X,-,4.0,1368.0,10306.0,8.0,52753127.0,52763433.0
52667,52667,ENSG00000243742,RPLP0P2,transcribed_processed_pseudogene,76641.0,113157.0,11,+,1.0,3520.0,24413.0,5.0,61382508.0,61406921.0
52671,52671,ENSG00000163751,CPA3,protein_coding,1350.0,1359.0,3,+,1.0,1673.0,31829.0,11.0,148583043.0,148614872.0
52675,52675,ENSG00000128271,ADORA2A,protein_coding,132.0,135.0,22,+,1.0,2563.0,14795.0,3.0,24823530.0,24838325.0
52677,52677,ENSG00000198000,NOL8,protein_coding,34324.0,55035.0,9,-,2.0,4354.0,28236.0,18.0,95059640.0,95087876.0
52692,52692,ENSG00000096968,JAK2,protein_coding,3692.0,3717.0,9,+,1.0,5260.0,142938.0,25.0,4985245.0,5128183.0
52695,52695,ENSG00000160219,GAB3,protein_coding,79825.0,139716.0,X,-,2.0,4728.0,75821.0,10.0,153903527.0,153979348.0
52702,52702,ENSG00000215580,BCORP1,transcribed_unprocessed_pseudogene,94910.0,286554.0,Y,-,2.0,3554.0,47722.0,10.0,21617317.0,21665039.0
52703,52703,ENSG00000175595,ERCC4,protein_coding,2057.0,2072.0,16,+,1.0,6750.0,32191.0,11.0,14014014.0,14046205.0
52707,52707,ENSG00000188690,UROS,protein_coding,7347.0,7390.0,10,-,1.0,1344.0,34690.0,10.0,127477147.0,127511837.0
52717,52717,ENSG00000214595,EML6,protein_coding,125368.0,400954.0,2,+,1.0,7811.0,247007.0,41.0,54952149.0,55199156.0
52718,52718,ENSG00000170876,TMEM43,protein_coding,55025.0,79188.0,3,+,1.0,3330.0,18740.0,12.0,14166440.0,14185180.0
52721,52721,ENSG00000196313,POM121,protein_coding,9739.0,9883.0,7,+,1.0,5982.0,68902.0,15.0,72349936.0,72418838.0
52722,52722,ENSG00000239789,MRPS17,protein_coding,30854.0,51373.0,7,+,1.0,582.0,3422.0,3.0,56019611.0,56023033.0
52726,52726,ENSG00000180053,NKX2-6,protein_coding,79709.0,137814.0,8,-,1.0,715.0,3958.0,2.0,23559964.0,23563922.0
52731,52731,ENSG00000175334,BANF1,protein_coding,8738.0,8815.0,11,+,2.0,1120.0,2067.0,3.0,65769550.0,65771617.0
52733,52733,ENSG00000109079,TNFAIP1,protein_coding,7083.0,7126.0,17,+,1.0,3802.0,11487.0,7.0,26662548.0,26674035.0
52734,52734,ENSG00000147454,SLC25A37,protein_coding,30793.0,51312.0,8,+,1.0,1861.0,43700.0,4.0,23386363.0,23430063.0
52735,52735,ENSG00000115594,IL1R1,protein_coding,3529.0,3554.0,2,+,1.0,4896.0,25932.0,11.0,102770402.0,102796334.0
52737,52737,ENSG00000124198,ARFGEF2,protein_coding,10417.0,10564.0,20,+,1.0,8965.0,114955.0,39.0,47538275.0,47653230.0
52738,52738,ENSG00000106333,PCOLCE,protein_coding,5086.0,5118.0,7,+,1.0,1611.0,5916.0,9.0,100199882.0,100205798.0
52739,52739,ENSG00000137710,RDX,protein_coding,5930.0,5962.0,11,-,1.0,4476.0,67271.0,14.0,110100166.0,110167437.0
52740,52740,ENSG00000113361,CDH6,protein_coding,999.0,1004.0,5,+,1.0,4509.0,131441.0,12.0,31193796.0,31325237.0
52743,52743,ENSG00000054523,KIF1B,protein_coding,22850.0,23095.0,1,+,2.0,9088.0,134394.0,34.0,10270764.0,10405158.0
52745,52745,ENSG00000102805,CLN5,protein_coding,1194.0,1203.0,13,+,1.0,2796.0,10593.0,4.0,77566059.0,77576652.0
52748,52748,ENSG00000066336,SPI1,protein_coding,6648.0,6688.0,11,-,2.0,1402.0,23718.0,5.0,47376409.0,47400127.0
52749,52749,ENSG00000187037,GPR141,protein_coding,110788.0,353345.0,7,+,1.0,917.0,917.0,1.0,37779996.0,37780913.0
52750,52750,ENSG00000101844,ATG4A,protein_coding,77659.0,115201.0,X,+,2.0,2208.0,63002.0,12.0,107334899.0,107397901.0
52754,52754,ENSG00000177951,BET1L,protein_coding,30753.0,51272.0,11,-,2.0,2882.0,4498.0,4.0,202924.0,207422.0
52755,52755,ENSG00000035141,FAM136A,protein_coding,59098.0,84908.0,2,-,1.0,1804.0,6112.0,3.0,70523108.0,70529220.0
52756,52756,ENSG00000120686,UFM1,protein_coding,31049.0,51569.0,13,+,1.0,2595.0,13201.0,6.0,38923942.0,38937143.0
52757,52757,ENSG00000021826,CPS1,protein_coding,1364.0,1373.0,2,+,3.0,5683.0,122505.0,38.0,211421326.0,211543831.0
52758,52758,ENSG00000221866,PLXNA4,protein_coding,60065.0,91584.0,7,-,3.0,3404.0,193076.0,5.0,132068247.0,132261323.0
52759,52759,ENSG00000149925,ALDOA,protein_coding,223.0,226.0,16,+,4.0,1525.0,5948.0,9.0,30075786.0,30081735.0
52767,52767,ENSG00000155744,FAM126B,protein_coding,94485.0,285172.0,2,-,1.0,9321.0,97951.0,12.0,201838441.0,201936392.0
52768,52768,ENSG00000147168,IL2RG,protein_coding,3536.0,3561.0,X,-,1.0,1526.0,4227.0,8.0,70327254.0,70331481.0
52769,52769,ENSG00000168078,PBK,protein_coding,35160.0,55872.0,8,-,1.0,1846.0,28211.0,8.0,27667138.0,27695349.0
52772,52772,ENSG00000122585,NPY,protein_coding,4821.0,4852.0,7,+,1.0,556.0,7677.0,4.0,24323807.0,24331484.0
52773,52773,ENSG00000184033,CTAG1B,protein_coding,1474.0,1485.0,X,+,2.0,745.0,1657.0,3.0,153829642.0,153831298.0
52775,52775,ENSG00000258128,MKRN9P,transcribed_processed_pseudogene,125019.0,400058.0,12,-,1.0,1825.0,1825.0,1.0,88176663.0,88178488.0
52776,52776,ENSG00000136689,IL1RN,protein_coding,3532.0,3557.0,2,+,4.0,1777.0,16123.0,6.0,113875470.0,113891593.0
52777,52777,ENSG00000100116,GCAT,protein_coding,23219.0,23464.0,22,+,2.0,1570.0,9132.0,10.0,38203912.0,38213044.0
52778,52778,ENSG00000172297,GOLGA2P3Y,unprocessed_pseudogene,125733.0,401634.0,Y,-,2.0,1053.0,4864.0,9.0,26978786.0,26983650.0
52783,52783,ENSG00000166479,TMX3,protein_coding,33786.0,54495.0,18,-,1.0,4729.0,41428.0,16.0,66340925.0,66382353.0
52784,52784,ENSG00000058056,USP13,protein_coding,8875.0,8975.0,3,+,1.0,7912.0,136256.0,21.0,179370933.0,179507189.0
52791,52791,ENSG00000132305,IMMT,protein_coding,10831.0,10989.0,2,-,3.0,2983.0,51838.0,15.0,86371055.0,86422893.0
52794,52794,ENSG00000141469,SLC14A1,protein_coding,6527.0,6563.0,18,+,4.0,4082.0,28393.0,10.0,43304092.0,43332485.0
52800,52800,ENSG00000145860,RNF145,protein_coding,81155.0,153830.0,5,-,5.0,3482.0,50723.0,11.0,158584417.0,158635140.0
52801,52801,ENSG00000175189,INHBC,protein_coding,3601.0,3626.0,12,+,1.0,1988.0,16066.0,2.0,57828543.0,57844609.0
52806,52806,ENSG00000115163,CENPA,protein_coding,1051.0,1058.0,2,+,2.0,1385.0,8572.0,4.0,27008882.0,27017455.0
52807,52807,ENSG00000167106,FAM102A,protein_coding,124879.0,399665.0,9,-,2.0,3892.0,25042.0,10.0,130702861.0,130727902.0
52808,52808,ENSG00000065675,PRKCQ,protein_coding,5556.0,5588.0,10,-,1.0,3242.0,153133.0,18.0,6469105.0,6622238.0
52810,52810,ENSG00000118513,MYB,protein_coding,4576.0,4602.0,6,+,8.0,3295.0,37858.0,15.0,135502453.0,135540311.0
52812,52812,ENSG00000138028,CGREF1,protein_coding,10522.0,10669.0,2,-,4.0,1587.0,18422.0,6.0,27322842.0,27341884.0
52814,52814,ENSG00000239650,GUSBP4,transcribed_unprocessed_pseudogene,119589.0,375513.0,6,-,1.0,763.0,41565.0,7.0,58246159.0,58287724.0
52817,52817,ENSG00000203914,HSP90B3P,processed_pseudogene,110069.0,343477.0,1,+,1.0,1359.0,8767.0,3.0,92100568.0,92109335.0
52818,52818,ENSG00000178896,EXOSC4,protein_coding,33803.0,54512.0,8,+,1.0,892.0,2029.0,3.0,145133522.0,145135551.0
52819,52819,ENSG00000206418,RAB12,protein_coding,83641.0,201475.0,18,+,1.0,2132.0,29937.0,6.0,8609443.0,8639380.0
52821,52821,ENSG00000130255,RPL36,protein_coding,25622.0,25873.0,19,+,2.0,482.0,1369.0,4.0,5690309.0,5691678.0
52828,52828,ENSG00000159147,DONSON,protein_coding,29713.0,29980.0,21,-,1.0,2160.0,10803.0,10.0,34950211.0,34961014.0
52829,52829,ENSG00000162687,KCNT2,protein_coding,110066.0,343450.0,1,-,1.0,5881.0,382586.0,28.0,196194913.0,196577499.0
52830,52830,ENSG00000122012,SV2C,protein_coding,22742.0,22987.0,5,+,1.0,2349.0,242111.0,13.0,75379305.0,75621416.0
52833,52833,ENSG00000205220,PSMB10,protein_coding,5667.0,5699.0,16,-,1.0,971.0,2346.0,8.0,67968407.0,67970753.0
52839,52839,ENSG00000198795,ZNF521,protein_coding,25674.0,25925.0,18,-,1.0,4963.0,290326.0,8.0,22641888.0,22932214.0
52844,52844,ENSG00000178602,OTOS,protein_coding,80912.0,150677.0,2,-,1.0,562.0,1627.0,4.0,241078446.0,241080073.0
52846,52846,ENSG00000180613,GSX2,protein_coding,82122.0,170825.0,4,+,1.0,1210.0,1874.0,2.0,54966248.0,54968122.0
52849,52849,ENSG00000089693,MLF2,protein_coding,8028.0,8079.0,12,-,2.0,1630.0,5201.0,9.0,6857158.0,6862359.0
52850,52850,ENSG00000166743,ACSM1,protein_coding,77760.0,116285.0,16,-,1.0,2038.0,68019.0,13.0,20634559.0,20702578.0
52853,52853,ENSG00000129235,TXNDC17,protein_coding,59008.0,84817.0,17,+,1.0,2071.0,3639.0,4.0,6544222.0,6547861.0
52854,52854,ENSG00000198130,HIBCH,protein_coding,26023.0,26275.0,2,-,2.0,1908.0,115411.0,14.0,191069360.0,191184771.0
52856,52856,ENSG00000100997,ABHD12,protein_coding,25839.0,26090.0,20,-,2.0,1762.0,93362.0,13.0,25278114.0,25371477.0
52857,52857,ENSG00000188021,UBQLN2,protein_coding,29711.0,29978.0,X,+,1.0,3417.0,3417.0,1.0,56590026.0,56593443.0
52858,52858,ENSG00000116560,SFPQ,protein_coding,6385.0,6421.0,1,-,1.0,3063.0,9542.0,10.0,35649201.0,35658743.0
52864,52864,ENSG00000173465,SSSCA1,protein_coding,10387.0,10534.0,11,+,1.0,650.0,1296.0,4.0,65337943.0,65339239.0
52874,52874,ENSG00000100580,TMED8,protein_coding,94008.0,283578.0,14,-,1.0,972.0,35282.0,6.0,77808114.0,77843396.0
52875,52875,ENSG00000198841,KTI12,protein_coding,76630.0,112970.0,1,-,1.0,1695.0,1695.0,1.0,52497777.0,52499472.0
52877,52877,ENSG00000224309,ANKRD30BP2,transcribed_unprocessed_pseudogene,80838.0,149992.0,21,+,1.0,3406.0,80084.0,12.0,14410487.0,14490571.0
52879,52879,ENSG00000005243,COPZ2,protein_coding,30708.0,51226.0,17,-,1.0,894.0,11619.0,9.0,46103533.0,46115152.0
52880,52880,ENSG00000139055,ERP27,protein_coding,78847.0,121506.0,12,-,1.0,1529.0,24487.0,7.0,15066976.0,15091463.0
52881,52881,ENSG00000175866,BAIAP2,protein_coding,10311.0,10458.0,17,+,4.0,3233.0,82285.0,14.0,79008947.0,79091232.0
52883,52883,ENSG00000125450,NUP85,protein_coding,55704.0,79902.0,17,+,1.0,2292.0,30257.0,19.0,73201597.0,73231854.0
52886,52886,ENSG00000107554,DNMBP,protein_coding,23023.0,23268.0,10,-,1.0,6383.0,134342.0,17.0,101635334.0,101769676.0
52887,52887,ENSG00000166510,CCDC68,protein_coding,56124.0,80323.0,18,-,2.0,4068.0,57269.0,12.0,52568740.0,52626009.0
52888,52888,ENSG00000246705,H2AFJ,protein_coding,35055.0,55766.0,12,+,2.0,3508.0,3666.0,2.0,14927270.0,14930936.0
52890,52890,ENSG00000164049,FBXW12,protein_coding,94511.0,285231.0,3,+,3.0,1463.0,22481.0,10.0,48413709.0,48436190.0
52892,52892,ENSG00000125304,TM9SF2,protein_coding,9240.0,9375.0,13,+,1.0,2372.0,61548.0,17.0,100153728.0,100215276.0
52896,52896,ENSG00000071054,MAP4K4,protein_coding,9311.0,9448.0,2,+,3.0,7104.0,196664.0,31.0,102314488.0,102511152.0
52902,52902,ENSG00000169641,LUZP1,protein_coding,7752.0,7798.0,1,-,2.0,8450.0,84835.0,4.0,23410516.0,23495351.0
52903,52903,ENSG00000084652,TXLNA,protein_coding,83527.0,200081.0,1,+,1.0,4785.0,18541.0,11.0,32645345.0,32663886.0
52904,52904,ENSG00000164128,NPY1R,protein_coding,4855.0,4886.0,4,-,1.0,2756.0,8631.0,3.0,164245117.0,164253748.0
52905,52905,ENSG00000171992,SYNPO,protein_coding,11181.0,11346.0,5,+,4.0,5136.0,26641.0,3.0,150008706.0,150031903.0
52907,52907,ENSG00000186654,PRR5,protein_coding,34904.0,55615.0,22,+,6.0,1881.0,60873.0,8.0,45072688.0,45133561.0
52910,52910,ENSG00000163867,ZMYM6,protein_coding,9080.0,9204.0,1,-,1.0,5128.0,45802.0,16.0,35451767.0,35497569.0
52914,52914,ENSG00000143933,CALM2,protein_coding,801.0,805.0,2,-,1.0,1296.0,16519.0,6.0,47387221.0,47403740.0
52919,52919,ENSG00000196358,NTNG2,protein_coding,58827.0,84628.0,9,+,1.0,3083.0,80886.0,8.0,135037334.0,135118220.0
52924,52924,ENSG00000197361,FBXL22,protein_coding,94082.0,283807.0,15,+,1.0,1517.0,5068.0,2.0,63889552.0,63894620.0
52929,52929,ENSG00000159674,SPON2,protein_coding,10270.0,10417.0,4,-,3.0,1858.0,6278.0,7.0,1160721.0,1166999.0
52930,52930,ENSG00000100577,GSTZ1,protein_coding,2937.0,2954.0,14,+,3.0,1326.0,10710.0,9.0,77787230.0,77797940.0
52938,52938,ENSG00000132321,IQCA1,protein_coding,55584.0,79781.0,2,-,1.0,3169.0,183298.0,19.0,237232794.0,237416092.0
52939,52939,ENSG00000100304,TTLL12,protein_coding,22925.0,23170.0,22,-,1.0,3369.0,20509.0,14.0,43562628.0,43583137.0
52942,52942,ENSG00000221859,KRTAP10-10,protein_coding,110779.0,353333.0,21,+,1.0,1099.0,1099.0,1.0,46057273.0,46058372.0
